PSF Region	PSFs PSF Name	PSF Name (in-game)	x	y	PSF Ownership in 1080	PSF Value	PSF Garrison Ancillary Image	PSF Garrison?	PSF Garrison Unit	PSF Appearance (culture)	Actual Appearance	PSF Battle Model
Jaca_Province	Barbastro	Balbastro	128	203	slave	500	default_title.tga	yes	Peasants	middle_eastern	city / ME city	stone_fort_a
Jaca_Province	Graus	Graus	130	204	slave	500	default_title.tga	yes	Peasants	central_european	castle / S European castle	stone_fort_a
Jend_Province	Uchquduq	Uchquduq	507	212	slave	500	default_title.tga	yes	Peasants	northern_european	steppe city	stone_fort_a
Jerusalem_Province	Gaza	Ghazza	339	127	egypt	2000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Jerusalem_Province	Maan	Ma'an	348	119	egypt	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Jerusalem_Province	Ashkelon	Asqalān	340	129	syria	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Jerusalem_Province	Arsuf	Arsūf	341	133	syria	600	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Jerusalem_Province	Bayt_Jibrin	Bayt Jibrīn	342	128	syria	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Jerusalem_Province	Caesarea_Maritima	Qaysariyya	342	135	syria	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Jerusalem_Province	Ramla	al-Ramla	342	131	syria	2000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Jerusalem_Province	Acre	Akkā	343	139	syria	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Jerusalem_Province	Tzippori	Suffariyya	344	137	syria	1500	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Jerusalem_Province	Beith_Shean	Baysān	345	135	syria	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Jerusalem_Province	Nablus	Nāblus	345	133	syria	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Jerusalem_Province	Tiberias	Tabariyya	347	138	syria	1500	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Jerusalem_Province	Kerak	al-Karak	348	126	syria	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Kaliningrad_Province	Truso	Truso	238	305	slave	500	default_title.tga	yes	Peasants	southern_european	CE town	stone_fort_a
Kaliningrad_Province	Braniewo	Braniewo	240	307	slave	500	default_title.tga	yes	Peasants	central_european	C European castle castle	stone_fort_a
Kaliningrad_Province	Lidzbark	Lidzbark	245	304	slave	500	default_title.tga	yes	Peasants	northern_european	CE 	stone_fort_a
Kaliningrad_Province	Klaipeda	Klaipeda	248	316	slave	500	default_title.tga	yes	Peasants	southern_european	-	stone_fort_a
Kaliningrad_Province	Reszel	Reszel	248	304	slave	500	default_title.tga	yes	Peasants	southern_european	NE town	stone_fort_a
Kaliningrad_Province	Insterburg	Insterburg	251	308	slave	500	default_title.tga	yes	Peasants	central_european	CE castle	stone_fort_a
Kaliningrad_Province	Raganite	Raganite	252	312	slave	500	default_title.tga	yes	Peasants	central_european	CE castle	stone_fort_a
Kaliningrad_Province	Lyck	Lyck	255	302	slave	500	default_title.tga	yes	Peasants	northern_european	CE large town	stone_fort_a
Kayseri_Province	Aksaray	Koloneia	332	178	byzantium	1750	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Kayseri_Province	Nevsehir	Soandos	337	179	byzantium	600	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Kayseri_Province	Nyssa	Nyssa	333	183	byzantium	600	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Kayseri_Province	Ulukisla	Loulon	336	172	byzantium	300	default_title.tga	yes	Peasants	northern_european	Greek town	stone_fort_a
Kayseri_Province	Kayseri_Eregli	Herakleia Kyvrista	333	172	slave	600	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Kayseri_Province	Kirsehir	Justinianopolis	334	186	slave	2250	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Kayseri_Province	Nenizi	Nazianzos	335	178	slave	300	default_title.tga	yes	Peasants	northern_european	Greek town	stone_fort_a
Kayseri_Province	Kilisehisar	Tyanna	337	174	slave	300	default_title.tga	yes	Peasants	northern_european	Greek town	stone_fort_a
Kayseri_Province	Nigde	Nagida	337	176	slave	1500	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Kayseri_Province	Avanos	Venasa	338	181	slave	300	default_title.tga	yes	Peasants	northern_european	Greek town	stone_fort_a
Kayseri_Province	Sarikaya	Basilika Thermon	340	188	slave	300	default_title.tga	yes	Peasants	northern_european	Greek town	stone_fort_a
Kayseri_Province	Tzamandos	Tzamandos	346	182	slave	300	default_title.tga	yes	Peasants	northern_european	Greek fortress	stone_fort_a
Kerman_Province	Sharhbabak	Shahr-e Bābak	467	121	slave	300	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Kerman_Province	Kuhbanan	Kuhbinān	473	130	slave	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Kerman_Province	Laft	Laft	473	97	slave	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Kerman_Province	Sirjan	Sīrjān	473	116	slave	500	default_title.tga	yes	Peasants	northern_european	ME citadel	stone_fort_a
Kerman_Province	Qeshm	Qeshm	475	98	slave	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Kerman_Province	Minab	Hurmūz	481	101	slave	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Kerman_Province	Shahdad	Khabīs	483	123	slave	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Kerman_Province	Jiroft	Jīruft	484	110	slave	2500	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Kerman_Province	Bam	Bam	488	114	slave	1500	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Kerman_Province	Narmashir	Narmāshīr	490	113	slave	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Kerman_Province	Righan	Rīghān	493	111	slave	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Kherson_Province	Sudak	Sudaq	335	229	byzantium	500	default_title.tga	yes	Peasants	northern_european	Orthodox town castle	stone_fort_a
Kherson_Province	Kerch	Kerch	341	232	byzantium	500	default_title.tga	yes	Peasants	northern_european	Orthodox city City	stone_fort_a
Kherson_Province	Kaffa	Theodosia	336	231	byzantium	500	default_title.tga	yes	Peasants	northern_european	Orthodox town Town	stone_fort_a
Kherson_Province	Yevpatoria	Eupatoria	325	232	cumans	500	default_title.tga	yes	Peasants	northern_european	Steppe town Town	stone_fort_a
Kherson_Province	Or_Qapi	Or Qapi	326	238	slave	500	default_title.tga	yes	Peasants	northern_european	castle	stone_fort_a
Kherson_Province	Aqmescit	Aqmescit	329	230	slave	500	default_title.tga	yes	Peasants	northern_european	steppe city	stone_fort_a
Kherson_Province	Etalita	Etalita	329	226	slave	500	default_title.tga	yes	Peasants	northern_european	greek city	stone_fort_a
Kherson_Province	Aluston	Aluston	330	228	slave	500	default_title.tga	yes	Peasants	northern_european	greek castle	stone_fort_a
Kherson_Province	Bilohirsk	Qarasuvbazar	332	231	slave	500	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Kherson_Province	Qirim	Qirim	334	231	slave	500	default_title.tga	yes	Peasants	northern_european	ME huge city	stone_fort_a
Kholmogory_Province	Solovetsky	Solovetsky	314	416	slave	500	default_title.tga	yes	Peasants	eastern_european	-	stone_fort_a
Kholmogory_Province	Kargopol	Kargopol	337	379	slave	500	default_title.tga	yes	Peasants	southern_european	EE city	stone_fort_a
Kholmogory_Province	Kadnikov	Kadnikov	348	360	slave	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Kholmogory_Province	Kem	Kem	348	395	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Kholmogory_Province	Veliky_Ustyug	Veliky Ustyug	377	374	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Kholmogory_Province	Usolsk	Usolsk	381	381	slave	500	default_title.tga	yes	Peasants	southern_european	EE city	stone_fort_a
Kholmogory_Province	Yarensk	Yarensk	391	390	slave	500	default_title.tga	yes	Peasants	southern_european	EE city	stone_fort_a
Kholmogory_Province	Beryozovo	Beryozovo	472	417	slave	500	default_title.tga	yes	Peasants	southern_european	EE city	stone_fort_a
Kiev_Province	Rokitnya	Rokitnya	299	265	cumans	500	default_title.tga	yes	Peasants	northern_european	steppe	stone_fort_a
Kiev_Province	Yuriev	Yuriev	301	267	cumans	500	default_title.tga	yes	Peasants	northern_european	steppe	stone_fort_a
Kiev_Province	Torchesk	Torchesk	305	268	cumans	500	default_title.tga	yes	Peasants	northern_european	steppe	stone_fort_a
Kiev_Province	Kaniv	Kaniv	310	266	cumans	500	default_title.tga	yes	Peasants	eastern_european	EE city	stone_fort_a
Kiev_Province	Korosten	Iskorosten	293	278	kiev	500	default_title.tga	yes	Peasants	northern_european	Orthodox city city	stone_fort_a
Kiev_Province	Shumsk_Kiev	Shumsk	293	272	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Kiev_Province	Ovruch_Kiev	Ovruch	294	281	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Kiev_Province	Belogorodka	Belogorodka	301	273	kiev	500	default_title.tga	yes	Peasants	northern_european	EE citadel	stone_fort_a
Kiev_Province	Rechitsa	Rechitsa	301	290	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Kiev_Province	Bila_Tserkva	Bila Tserkva	302	269	kiev	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Kiev_Province	Vyshgorod	Vyshgorod	303	276	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Kiev_Province	Trypillia_Kiev	Trypillia	305	271	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Kiev_Province	Gorodets	Gorodets	306	277	kiev	500	default_title.tga	yes	Peasants	eastern_european	EE castle	stone_fort_a
Kiev_Province	Boguslavl	Boguslavl	307	267	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Kiev_Province	Cherkasy	Cherkasy	313	265	slave	500	default_title.tga	yes	Peasants	eastern_european	EE city	stone_fort_a
Kirkwall_Province	Lerwick	Lerwick	122	359	norway	500	default_title.tga	yes	Peasants	middle_eastern	 / N European village	stone_fort_a
Kirkwall_Province	Duart	Duart	95	324	slave	500	default_title.tga	yes	Peasants	central_european	castle / N European castle	stone_fort_a
Kirkwall_Province	Thingwall	Thingwall	103	304	slave	500	default_title.tga	yes	Peasants	southern_european	Town / N European town	stone_fort_a
Kirkwall_Province	Kisimul	Kisimul	88	330	norway	500	default_title.tga	yes	Peasants	southern_european	 / N European castle	stone_fort_a
Kirkwall_Province	Torshavn	Tórshavn	92	377	norway	500	default_title.tga	yes	Peasants	central_european	small town / N European town	stone_fort_a
Kirkwall_Province	Dunvegan	Dunvegan	93	334	norway	500	default_title.tga	yes	Peasants	southern_european	Castle / N European castle	stone_fort_a
Kirkwall_Province	Finlaggan	Finlaggan	93	318	norway	500	default_title.tga	yes	Peasants	central_european	town / N European town	stone_fort_a
Kirkwall_Province	Stornoway	Stornoway	94	341	norway	500	default_title.tga	yes	Peasants	central_european	 / N European town	stone_fort_a
Konya_Province	Afyonkarahisar	Nikopolis	311	181	byzantium	750	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Konya_Province	Yalvac	Antiokheia tes Pisidias	315	177	byzantium	750	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Konya_Province	Suhut	Synnada	312	179	byzantium	600	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Konya_Province	Uluborlu	Sozopolis	311	176	slave	300	default_title.tga	yes	Peasants	northern_european	Greek fortress	stone_fort_a
Konya_Province	Egrdir	Agrīdūr	314	174	slave	300	default_title.tga	yes	Peasants	northern_european	Greek town	stone_fort_a
Konya_Province	Bolvadin	Polybotos	315	180	slave	600	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Konya_Province	Amorion	Amorion	316	183	slave	2000	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Konya_Province	Aksehir	Philomelion	317	178	slave	750	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Konya_Province	Sivrihisar	Justianapolis	318	187	slave	750	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Konya_Province	Halici	Laodikeia Katakekaumenê	323	177	slave	600	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Konya_Province	Ankara	Ánkyra	325	190	slave	2000	default_title.tga	yes	Peasants	northern_european	Greek city	stone_fort_a
Konya_Province	Karaman	Laranda	329	169	slave	750	default_title.tga	yes	Peasants	northern_european	Greek large town	stone_fort_a
Konya_Province	Madensehir	Bárata	329	171	slave	300	default_title.tga	yes	Peasants	northern_european	Greek town	stone_fort_a
Krakow_Province	Olkusz	Olkusz	241	271	poland	500	default_title.tga	yes	Peasants	northern_european	CE city	stone_fort_a
Krakow_Province	Wieliczka	Wieliczka	244	268	poland	500	default_title.tga	yes	Peasants	northern_european	CE large town	stone_fort_a
Krakow_Province	Zarnow	Żarnów	244	279	poland	500	default_title.tga	yes	Peasants	northern_european	CE large town	stone_fort_a
Krakow_Province	Sacz	Sącz	248	264	poland	500	default_title.tga	yes	Peasants	northern_european	CE town	stone_fort_a
Krakow_Province	Wislica	Wiślica	248	272	poland	500	default_title.tga	yes	Peasants	northern_european	CE town	stone_fort_a
Krakow_Province	Tarnow	Tarnów	250	269	poland	500	default_title.tga	yes	Peasants	northern_european	CE large town	stone_fort_a
Krakow_Province	Zmigrod	Żmigród	251	276	poland	500	default_title.tga	yes	Peasants	northern_european	CE town	stone_fort_a
Krakow_Province	Sandomierz	Sandomierz	253	275	poland	500	default_title.tga	yes	Peasants	northern_european	CE large town	stone_fort_a
Krakow_Province	Sieciechow	Sieciechow	253	282	poland	500	default_title.tga	yes	Peasants	northern_european	CE castle	stone_fort_a
Krakow_Province	Zawichost	Zawichost	253	277	poland	500	default_title.tga	yes	Peasants	northern_european	CE large town	stone_fort_a
Krakow_Province	Zator	Zator	240	268	slave	500	default_title.tga	yes	Peasants	northern_european	C European large town Large Town	stone_fort_a
Kumbi_Province	Medine	Médine	57	13	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME city	stone_fort_a
Kumbi_Province	Oula	Oula	65	0	slave	500	default_title.tga	yes	Peasants	eastern_european	village	stone_fort_a
Kumbi_Province	Kirina	Kirina	76	0	slave	500	default_title.tga	yes	Peasants	eastern_european	Large Town	stone_fort_a
Kumbi_Province	Bamako	Bamako	78	3	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME City	stone_fort_a
Kumbi_Province	Oulata	Oulata	85	32	slave	500	default_title.tga	yes	Peasants	eastern_european	-	stone_fort_a
Kumbi_Province	Segou	Segou	89	7	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME city	stone_fort_a
Kumbi_Province	Djenne	Djenné	100	17	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME city	stone_fort_a
Kumbi_Province	Djoboro	Djoboro	100	10	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME city	stone_fort_a
Kutaisi_Province	Sochi	Sochi	363	220	georgia	500	default_title.tga	yes	Peasants	northern_european	Orthodox large town large town	stone_fort_a
Kutaisi_Province	New_Athos	Anacopia	370	216	georgia	500	default_title.tga	yes	Peasants	northern_european	GK fortress	stone_fort_a
Kutaisi_Province	Maghas	Maghas	372	219	georgia	500	default_title.tga	yes	Peasants	northern_european	steppe city	stone_fort_a
Kutaisi_Province	Batumi	Batomi	377	204	georgia	500	default_title.tga	yes	Peasants	northern_european	Orthodox castle castle	stone_fort_a
Kutaisi_Province	Artanuji	Artanuji	379	200	georgia	500	default_title.tga	yes	Peasants	northern_european	greek fortress	stone_fort_a
Kutaisi_Province	Lentekhi	Lentekhi	382	213	georgia	500	default_title.tga	yes	Peasants	northern_european	greek castle	stone_fort_a
Kutaisi_Province	Tsageri	Tsageri	382	211	georgia	500	default_title.tga	yes	Peasants	northern_european	greek city	stone_fort_a
Kutaisi_Province	Ardahan	Ardahan	383	200	georgia	500	default_title.tga	yes	Peasants	northern_european	greek city	stone_fort_a
Kutaisi_Province	Odzrkhe	Odzrkhe	383	206	georgia	500	default_title.tga	yes	Peasants	northern_european	greek fortress	stone_fort_a
Kutaisi_Province	Shorapani	Shorapani	385	208	georgia	500	default_title.tga	yes	Peasants	northern_european	greek castle	stone_fort_a
Kutaisi_Province	Sukhumi	Sukhumi	385	199	georgia	500	default_title.tga	yes	Peasants	northern_european	greek city	stone_fort_a
Kutaisi_Province	Gagra	Gagra	366	219	slave	500	default_title.tga	yes	Peasants	northern_european	city	stone_fort_a
Kutaisi_Province	Pezonda	Pezonda	368	218	slave	500	default_title.tga	yes	Peasants	northern_european	greek large town	stone_fort_a
Kutaisi_Province	Skhimar	Skhimar	377	222	slave	500	default_title.tga	yes	Peasants	northern_european	fortress	stone_fort_a
Kutaisi_Province	Khoni	Khoni	380	209	slave	500	default_title.tga	yes	Peasants	northern_european	greek city	stone_fort_a
Kutaisi_Province	Akhaltsikhe	Akhaltsikhe	384	204	slave	500	default_title.tga	yes	Peasants	northern_european	greek city	stone_fort_a
Kutaisi_Province	Vardzia	Vardzia	386	202	slave	500	default_title.tga	yes	Peasants	northern_european	greek citadel	stone_fort_a
Kutaisi_Province	Poti	Poti	375	216	georgia	500	default_title.tga	yes	Peasants	northern_european	Orthodox large town	stone_fort_a
Kutaisi_Province	Mestia	Mestia	381	215	georgia	500	default_title.tga	yes	Peasants	northern_european	greek large town	stone_fort_a
